,text,score,jaehyeong/koelectra-base-v3-generalized-sentiment-analysis,klue/bert-base,matthewburke/korean_sentiment,monologg/koelectra-base-v2-discriminator,skt/kogpt2-base-v2,beomi/kcbert-large
2850,도움되었습니다.^^ 모르는 표현을 배울 수 있어서 좋아요^^,1,1,1,1,1,-1,-1
2851,잠시의 여유있는 시간을 위하여 편안한 마음으로 연수를 듣고 저 자신도 돌아보고 아이들의 마음도 이해해보는 시간이 되었습니다.,1,1,1,1,1,-1,1
2852,강추합니다. 난이도도 크지 않지만 편하고 즐겁게 듣고 아이들에게 적용할 수 있어서 좋았습니다. 30시간 연수를 기대해 봅니다.,1,1,-1,1,1,-1,-1
2853,도움이 되는 연수 수채화 기법을 깊지는 않지만 편하게 상기시켜 주셔서 즐서운 마음으로 들었습니다. 30시간 연수도 기대해 보겠습니다.,1,1,1,1,1,-1,-1
2854,추천해요! 쉬운 내용이지만 이보영선생님의 또렷한 발음을 듣고 따라하는 연수시간이 매우 유익했습니다. 즐거운 마음으로 편하게 알차게 공부했습니다.,1,1,1,1,1,-1,-1
2855,힐링연수 작은 일상에서 나를 힐링해주는 연수를 찾았는데 아이들에게도 바로 적용 가능한 연수라 매우 기뻤어요! 지도 받고 지도하니 아이들이 즐겁게 따라하네요. 아이들도 꽃그리는 실력이 향상되었습니다,1,1,1,1,1,-1,-1
2856,잊었던 영어의 감을 찾아서 연수를 들으니 잊었던 영어의 감을 조금씩 찾는 느낌이네요.,1,1,1,1,1,-1,-1
2857,"통합교육을 위한 필수연수입니다. 장애학생의 통합교육을 위한 다양한 사례에 대해 이론과 사례에 따른 지도방법을 자세히 알려주어 많은 도움이 되었습니다. 통합학급 선생님과 협력하고, 장애학생에게 대체행동을 지도하고, 통합학급 일반학생들에게 장애이해교육을 지도하기에 좋은 연수입니다.",1,1,-1,1,1,-1,-1
2858,힐링연수 잘 들었습니다. 문학 작품을 통해 인간내면에 대해 다시 한번 생각해 보게 하는 좋은 연수 였습니다.,1,1,1,1,1,-1,-1
2859,잘 들었습니다 감사합니다^^ 감사합니다 유익한 연수 잘 들었습니다^^,1,1,1,1,1,-1,-1
2860,유익한 연수 한국사의 전반적 흐름을 짚어주는 연수입니다. 초등 5학년 한국사를 가르치는데 유용했습니다^^,1,1,0,1,1,-1,-1
2861,도움이 되는 수업자료 만들기 연수 미리캔버스나 동영상 만드는데 있어서 간단명료하고도 핵심만 잘 잡아서 배울 수 있는 연수였습니다.,1,1,1,1,1,-1,-1
2862,식물 연수 좋았습니다. 다양한 식물을 보면서 눈도 호강하고 식물을 키우는 방법을 폭넓게 알 수 있어서 좋았습니다.,1,1,-1,1,1,-1,-1
2863,"재미있게 잘 들었습니다~ 재미있게 잘 들었습니다~
다양한 안전 사고에 대해서 알 수 잇었어요",1,1,0,1,1,-1,-1
2864,"잘 들었습니다. 강의가 유익했습니다.
모두 기억해 내기에는 어렵겠지만 쉬운 설명 감사합니다.",1,1,1,1,1,-1,-1
2865,재미있게 잘 들었습니다. 재미있게 잘 들었습니다.,1,1,1,1,1,-1,-1
2866,유익한 연수였습니다. 유익한 연수였습니다.,1,1,1,1,1,-1,-1
2867,"재미있게 잘 들었습니다. 요즘 넘 힘든 한해를 보내고 있는데 나름 위안이 되었습니다.
재밌게 잘 들었어요...",1,1,1,1,1,-1,-1
2868,"설민석선생님의 한국사 강의 멋져브르욤!^^* 한국사 수업을 역사 이야기 듣듯 재밌게 잘 수강하였습니다. 우리의 역사를 질서정연하게 강의해 주셔서 배움에 많은 도움이 되었습니다. 설민석 선생님, 판서와 그림을 많이 그려서 오른팔 어깨가 아플것으로 사려됩니다. 건강관리 잘하시면서 수업하시길 바랍니다.
상에 이어 하 강의도 신청하여 듣겠습니다. 항상 건강하시고 행복한 나날만 지속되시길 기원합니다. 감사합니다.^^*",1,1,1,1,1,-1,-1
2869,좋은 강의였습니다. 좋은 강의였습니다.,1,1,1,1,1,-1,-1
2870,AI 시대 맞설 자신 연수 내용은 전체적으로 만족하고 전문적인 지식을 바탕으로 AI 시대를 어떤 자세로 맞이해야 할지에 대해 생각해보는 계기가 되었습니다. 더불어 책도 함께 읽고 있는데 여러모로 의미 있는 연수였습니다.,1,1,1,1,1,-1,-1
2871,문해력 향상을 위해 도움이 되었습니다. 문해력 부족으로 학습에 어려움을 겪는 아이들이 많아지고 있는 지금 어떻게 지도해야 할 것인가 방향을 잡는데 도움이 되는 연수였습니다.,1,1,-1,1,1,-1,-1
2872,도움되었습니다 알찬 강의 무료로 해주셔서 감사합니다~,1,1,1,1,1,-1,-1
2873,많은 도움이 되었습니다 ^^ 많은 도움이 되었습니다 ^^,1,1,1,1,1,-1,-1
2874,많은 도움이 되었습니다 ^^ 많은 도움이 되었습니다 ^^,1,1,1,1,1,-1,-1
2875,많은 도움이 되었습니다 ^^ 많은 도움이 되었습니다 ^^,1,1,1,1,1,-1,-1
2876,"엑셀만 잘하면 엑셀만 잘하면 학교 업무량이 확 줄어들 수 있을 것 같아서

도전해보았습니다.

대체적으로 만족합니다!",1,1,1,1,1,-1,-1
2877,많은 도움이 되었습니다 ^^ 많은 도움이 되었습니다 ^^,1,1,1,1,1,-1,-1
2878,많은 도움이 되었습니다 ^^ 많은 도움이 되었습니다 ^^,1,1,1,1,1,-1,-1
2879,많은 도움이 되었습니다 ^^ 많은 도움이 되었습니다 ^^,1,1,1,1,1,-1,-1
2880,"저학년 수업에 큰 도움이 될 것 같습니다~! 저학년 수업을 준비할 때 큰 도움이 될 것 같아요

좋은 강의였습니다.",1,1,1,1,1,-1,-1
2881,"3년에 한번 꼭들어야하는 필수연수! 안전연수는 꼭 들어야하는 필수연수죠.

무료로 들으면 좋지만 다른 홈페이지는 이용할 때 불편함이 많았는데

아이스크림 연수원은 2배속도 되고

동영상 수업을 들을 때 이용방법이 학습자가 사용하기 편리하게 구성되어 있었어요.

교육내용도 알차구요

추천합니다!!",1,1,-1,1,1,-1,-1
2882,야나두후기 미국문화를 간접적으로라도 들을 수 있어 유익한 정보 습득에 감사합니다^^,1,1,1,1,1,-1,-1
2883,아는 단어지만 사용하지 못했던 표현 아는 단어지만 사용하지 못했던 표현을 쉽게 이해할 수 있게 되었네요. 한가지 아쉬운 것은 강사의 설명이 담긴 음성화일이 제공되는 않는다는 부분이 조금 아쉽워 별 하나 뺐습니다.,1,1,-1,1,1,0,-1
2884,"Made at Home, 나만의 작은 홈카페 & 홈베이킹 즐거운 수업이었다. 여러 다양한 음료와 그에 맞는 쿠키나 디저트 종류를 만드는 법을 알 수 있었다. 주변에도 추천하고 싶다.",1,1,1,1,1,-1,-1
2885,"법정의무연수라 들었지만 주제가 워낙 재미가 없다보니.... 법정의무연수라 들었지만 주제가 워낙 재미가 없다보니....
안전교육 관련 강의는 명쾌하지만 지루함을 덜고 유익함을 보태기위해서 차시별 주제 관련 최신 영상을 짧게 짧게 보여준다면 좀 나은 수강시청이 되지 않을까 싶습니다",1,-1,1,-1,1,-1,-1
2886,하브루타 방법에 대한 깊이 있는 설명 하브루타 방법에 대한 깊이 있는 설명과 실습장면을 보여주면서 실제 수업에 적용하는데 많은 도움이 되었습니다.,1,1,0,1,1,-1,-1
2887,"교사라면 꼭 들어야 할 연수 교직 전반에 대해 많은 도움이 되는 연수였습니다.
실질적으로 많은 도움이 될 것 같으며, 시험에 대한 부담이 있었지만 연수를 마치고 나니 한걸음 더 성장한 것 같아 뿌듯합니다.",1,1,1,1,1,-1,-1
2888,"유용한 생활영어 완전 강추합니다. 평소 영어를 좋아하지만, 마음같지는 않았는데 이 연수를 통해 자신감을 얻을 수 있게 되었어요
교재도 패키지로 와서 정말 좋아요",1,1,1,1,1,-1,-1
2889,유용한 강의 유용한 강의였습니다. 배운 영어를 활용할 기회가 있었으면 좋겠네요.,1,1,1,1,1,-1,-1
2890,도움이 많이 되었어요 정말 오랜만에 1학년을 하게 되었는데 소소한 팁들이 1학년의 특성을 이해하고 지도하는데 많은 도움이 되는 연수였습니다.,1,1,1,1,1,0,-1
2891,"반려식물 도전 교실에서 해 마다 식물을 키워보지만 실패할 때가 많습니다.
연수에서 배운 내용을 살펴보면서 반려식물 키우는 일에 또 다시 도전해 봅니다.",1,1,-1,1,1,-1,-1
2892,"교사라면 누구나 알아야 할 꼭 필요한 연수!! 막연하게 알고 있었던 것들은 체계적으로 배울 수 있는 좋은 기회였습니다.

학교 현장에서 교사로서 알아야 할 유익한 정보가 모두 담겨져 있습니다.

이 연수를 듣는다면 많은 도움이 될 것이라 확신합니다.

감사하고 모두 수고하셨습니다~",1,1,1,1,1,-1,-1
2893,"공간 혁신 공간 혁신은 배움과 놀이와 쉼의 공간이다^^^

많은 사례 진심으로 감사드립니다^^^

공간혁신 필요시 잘 활용하도록 하겠습니다^^^",1,1,1,1,1,-1,-1
2894,현장 팁 교실에서 바로 실행해 볼 수 있는 수업방법을 많이 알아갑니다. 감사합니다.,1,1,1,1,1,-1,-1
2895,"와인에 대해 더 깊이있게 알게 됐어요. 강사분이 자세하게 설명도 잘 해주시고 TV에서 만나 얼굴이 익숙한 알베르토 씨가 패널로 나와 함께 이야기 해주시는 점도 좋았습니다. 책을 통해 혼자 공부할 때보다 와인에 대해 더 깊이있고 생생한 지식과 꼭 필요한 테이블 매너 등을 배울 수 있어 좋았습니다.
세트 상품으로 리델 잔을 주시는 것도 참 센스있네요.",1,1,-1,1,1,-1,-1
2896,알아두면 쓸모있는 교직실무 유익합니다. 정말 도움이 많이 되는 연수였습니다. 그런데 차시별 반복되는 내용이 몇군데 있어서 다서 아쉬운 감이 없지 않아 있습니다. 그래도 연수 후에 교재를 옆에 두고 업무처리에 도움을 받을 것 같습니다. ^^,1,1,1,1,1,-1,-1
2897,"유익한 연수, 정말 좋아요! 평소 그림책에 관심이 많았었는데 이번 연수를 통해 아이들과 직접 수업에 활용이 가능한 연수를 받게 되어 매우 유익했다.
특히, 여러 가지 다양한 사례에 어울리는 그림책을 소개받고 그 내용을 알아본 후 학급에 적용하는 내용까지 포함되어 있어서 좋았다.
연수를 받는 내내 추천받은 책 몇 권을 학교 도서관에서 빌려왔다. 이제 아이들과 열심히, 즐겁게 적용해 보아야겠다.",1,1,1,1,1,-1,-1
2898,자세한 설명으로 초보도 쉽게 따라 할 수 있습니다 강사선생님이 펜 사용법부터 자세히 설명되어 너무 좋아요,1,1,-1,1,1,-1,-1
2899,편하게 듣기 좋습니다. 이 연수를 통해서 정리하면서 살아야겠다는 마음이 들었습니다. 빨리 실천할 수 있도록 노력해야겠습니다~,1,1,1,1,1,-1,1
2900,"생생한 역사 연수!!! 큰별 최태성 선생님!! 워낙 많은 역사 연수를 들었고, 지루했던 연수들이 많아서 어떨까 기대반 궁금함 반의 마음으로 연수를 들었다. 하지만 역사강의로 워낙 유명하신 큰별 최태성 선생님의 연수여서 기대도 컸던 거 같다.
역시 재미있고 궁금하거나 더 생생하게 들어야 할 부분을 자세히 이야기 해 주셔서 참 좋았던 연수였다.
가장 기억에 남는건 이승만 정부가 들어서고 친일세력의 올바른 척결과 그에 합당한 재산문제등의 처리 과정, 독립운동가들에 대한 올바른 대우와 평가등이 제대로 이루어지지 않은채 넘어갔던 시대의 모습이 너무 마음이 아팠다.
정말 안타깝고 답답하고 화가 났던 역사의 모습이었다.
역사의 올바른 평가!! 아마 지금 우리가 살고 있는 시대또한 그런 모습이 반영되어야 하지 않을까 많은 생각을 했던 부분이었다.
시간 가는 줄 모르고 들었던 유익한 연수였다.",1,1,-1,1,1,-1,-1
2901,손 안에 들어오는 작은 화분을 만나다. 평소 식물에 대한 관심은 있었으나 조심스러움에 멀리했었는 데 이번 연수를 통하여 자신감을 얻었다. 내 손안에 들어오는 작은 화분을 하나씩 또는 두개씩 양을 늘려볼 생각이다.,1,1,1,1,1,-1,-1
2902,"매우 유익했습니다. 너무 오랫 동안 영어를 공부하지 않았는데 이 연수를 통해 학창시절에 공부했던 영어가 다시 생각났으며, 매우 유익했습니다^^",1,1,1,1,1,-1,-1
2903,제 자신을 반성하게 한 연수 아이들과 일상 생활 속에서 어떻게 대화하는지 제 자신을 반성하게 한 연수였어요.,1,1,1,1,1,-1,-1
2904,"그동안 배움이 느린 학생에게 잘못을 많이 ㅜㅜ 그동안 배움이 느린 학생에게 잘못을 많이 한 갈 느끼게 해주는 연수 였어요. 진작 들을걸..
학교는 이제 공부만 하러 오는 곳이 아니린는 걸...
배움이 느려도, 뒤쳐져도 즐거운 곳이 학교가 되어야한다는말 가슴깊이 새기겠습니다.
마리아몬테소리 말이 맞는것 같아요
교육에 천 번째 피고는 부모요, 그 다음은 교사다ㅠㅠ
교사는 가르치는 일보다는 어린 학생을 품는것이 더 중요합니다~~",1,1,-1,1,1,-1,-1
2905,"내 생애 한번쯤, 세계문화유산 여행 한번쯤 꼭 가보고 싶은 곳을 미리 경험해 본 좋은 시간이었습니다. 좋은 연수 준비해 주셔서 감사합니다.",1,1,1,1,1,-1,-1
2906,"z세대가 두렵지 않아요 요즘 MZ세대 라고 해서 신세대고 젊은이들과 소통하기 걱정스럽기도 하고 두려운 마음도 들었는데,
이 연수를 듣고 나니 좀 해소가 되었습니다",1,1,1,1,1,-1,-1
2907,1학년에게 활용하기에는 조금 아쉬움 제가 종이접기를 좋아해서 1학년 학생들과 할만한 활동을 해보려고 연수를 받았는데 1학년 학생들과 할만한 활동이 없어서 아쉬웠어요...,1,-1,-1,-1,1,-1,-1
2908,1학년 처음하시는 분은 도움이 될것 같아요 1학기가 시작되기전 2월에 미리 들으면 도움이 많이 될것 같아요...,1,1,1,1,1,-1,-1
2909,좋아요 다양한 주제에 대해 알게되었습니다.,1,1,1,1,1,-1,-1
2910,3학년 과학 교과서 현장에서 적용하기 개정으로 바뀐 3학년 과학 교과서를 수업에서 실제로 어떻게 가르쳐야 하는지 알 수 있습니다. 다양한 실험 방법을 알려주셔서 현장에서 잘 활용하겠습니다.,1,1,-1,1,1,-1,-1
2911,유익한 연수 수업이나 학교 업무에서 바로 바로 활용할 수 있게 도움주셔서 감사합니다. 유익했습니다.^^,1,1,1,1,1,-1,-1
2912,"연수후기(시험정보 포함) 연수를 듣는 것은 너무 재미있어서 그야말로 힐링이었다.
그런데 시험은 온라인 평가가 너무 쉬워 간단할거라 예상했으나 생각보다 너무 어려웠다.

출석시험 대비 공부 방법은 구체적인 내용까지 알고 있어야 한다.
예를 들면 000왕이 지은 건물은? 이런 식 문제가 나온다.
o,x문제도 5문제인가 출제 되었는데.. 그것이 더 어려웠던것 같다.
00건물은 00년에 만들어졌다.

암튼 대충 알고 있는 내용이나 어느 지역에 무슨 건물이 있다 정도만 공부한 나에게는 너무 어려웠다.
96점 이상이 필요한 분은 열심히 공부하시길..",1,-1,-1,1,1,-1,-1
2913,"역사의 길에 홀로서기 안녕하세요.
그 동안 머리속엔 단편적인 조각들이 뒤죽박죽이었는데 연수를 통해 역사의 전체적인 내용과 흐름을 알 수 있는 기회였습니다.
구석기때부터 최근까지의 역사적 사건들을 무작정 외웠다면 매우 힘든 시간이었을 겁니다.
하지만 역사적인 흐름뿐 만 아니라 구체적 사건과 함께 웃음과 확실한 포인트를 짚어 주신 강사님 덕분에 역사적 현장 속에 있는 느낌이었습니다. 그 속에서 때론 가슴아팠고 때론 자랑스러웠던 순간들도 있었네요.
그만큼 우리 나라 역사가 매우 다이나믹했고 조상들의 숨결, 고통, 용기 등을 배울 수 있었습니다.
알차고 즐거운 연수 감사합니다.",1,1,-1,1,1,-1,-1
2914,베란다를 가득 채운 식물 베란다를 가득 채운 식물을 재배치하고 식물에게도 나에게도 이로운 환경을 구성해야겠다는 생각이 들었습니다. 좋은 연수 감사합니다.,1,1,1,1,1,-1,-1
2915,"기후위기 티핑포인트에 대한 연수가 가슴에 확 와 닿았습니다. 기후위기 티핑포인트에 대한 연수가 가슴에 확 와 닿았습니다. 어찌 해결 되겠지 하던 기후위기 해결에 대해 심각하게 받아들이게 되었고, 해결을 위해 지금 부터 실천하겟다는 생각을 하였습니다. 국가와 기업에게도 기후위기 해결을 위해 정책과 상품을 기획할 때 기후 위기 극복을 위한 노력을 포함할 것을 촉구하는 실천을 해야겠습니다.",1,1,-1,1,1,-1,-1
2916,좋은 연수 추천합니다^^ 이 연수를 통해서 간단한 동사들이지만 어떻게 원어민적으로 표현할 수 있는지 고민하고 배워갈 수 있는 정말 유용한 시간이었습니다. 감사합니다.^^,1,1,1,1,1,-1,-1
2917,연수 후기 상식이 풍부해지고 미술에 대한 이해가 깊어졌습니다. 감사합니다.,1,1,1,1,1,-1,-1
2918,"건강도 챙기고 연수 학점도 챙기는 건강한 연수 이론 적인 다른 연수보다 몸을 움직여보는 실습위주의 연수여서 건강도 챙길 수 있는 유익한 연수였다.
교사로서 업무적으로나 여러가지면에서 하루 종일 스트레스 받다보면 몸이 반응을 먼저한다.
이렇게 지친 몸은 이 연수를 통해 다시 활기를 되찾을 수 있게 해주었다.
아울러 학생들에게도 요가를 가르칠 수 있는 능력도 습득할 수 있어 더욱 더 좋았다.
바쁘고 지친 교사들에게 강력 추천하는 연수다.",1,1,-1,1,1,-1,-1
2919,"미래 환경 교육, 기후위기 미래 환경 교육, 기후위기에 대해 전문가를 모시고 재미있게 설명해주어서 예능 프로그램을 보는 듯했다. 학생들에게도 보여주며 같이 이야기할 수 있어서 좋은 연수였다.",1,1,-1,1,1,-1,-1
2920,유익한 연수예요 수업에 어떻게 활용하는지 구체적인 예시가 있어서 좋았어요,1,1,-1,1,1,-1,-1
2921,"환경 교육의 절실함 교양과목으로 환경 교과를 지도해보고 싶은 생각에 다양한 연수를 듣고 있는 중입니다.
이 연수는 적절한 전문성과 오락성이 가미되어 지루하지 않고 핵심 요점을 명확하게 전달하는 점이 아주 돋보였습니다.
심각해지는 상황은 분명한데 개인과 사회가 어떤 노력을 해야 하는지 함께 고민하고 해결하는 방향으로 나아가기 위해서는 사회적 공감대 형성과 이것을 정책으로 만들 수 있는 가치 부여가 필요하다고 생각합니다.
학교 현장에는 생각이 성장하는 학생들로 가득 차 있어서 보다 친근하면서도 현실적인 교육이 이루어져야 하는데
연수를 듣는 내내 주제에 대해 가벼움과 진지함을 잘 버무려 함께 공유할 수 있다면 좋겠다라는 생각을 했습니다.
예상 보다 가볍지 않고 더 많은 것을 얻은 연수였습니다.",1,1,-1,1,1,-1,-1
2922,자산 관리 노하우 아이들 가르치느라 방치된 자산. 노후를 위해 좋은 연수 들었습니다.,1,1,1,1,1,-1,-1
2923,메이커에 대해 알고 싶다면 다은샘의 메이커 경험이 잘 녹아 있는 연수였습니다.,1,1,1,1,1,-1,-1
2924,디지털 네이티브 아이들의 메타버스 세상 메타버스 세상에 대해 자세히 안내해주는 연수. 전문가의 안내와 교사의 수업 사례 조화가 잘 되어 있습니다.,1,1,1,1,1,-1,-1
2925,체계적인 공신공부법 체계적인 방법을 자세히 알려줘 공신공부법을 잘 지도할 수 있는 연수. 실제적으로 도움이 됩니다.,1,1,1,1,1,-1,-1
2926,재미있고 유익한 연수 미술사에 대한 지식도 쌓고 화가들의 작품을 감상하며 힐링하는 시간이었습니다. 전반적인 미술사에 대한 설명이 있어서 화가의 인생과 작품에 대한 내용을 더 이해하기 쉽도록 해주었습니다. 언제가 직접 가서 꼭 보고 싶다는 마음이 드네요.,1,1,-1,1,1,0,1
2927,"좋았어요. 아이들과 실험해볼 수 있는 재미있고 유익한 주제들이 많습니다. ^^
그동안 잊었었던 과학적 지식도 다시 상기하면서 즐거웠습니다.",1,1,1,1,1,-1,1
2928,영재교육 방향 설정에 도움이 될 것 같습니다. 일반적인 교육청 영재원 사례가 아니라 대학부설 영재교육원 사례 같아서 비교하며 볼 수 있어서 흥미로웠습니다.,1,1,-1,1,1,0,-1
2929,"새롭게 접한 메타버스 메타버스가 정말 다양하다는 것을 알았습니다.
생소한 것도 있어 어려웠지만 수업에 활용하면 학생들이 정말 좋아할 것 같습니다.",1,1,-1,1,1,-1,-1
2930,"컴퓨터에서 소소하게 그러나 필수적으로 필요했던 기능들 확실하게 배움 컴퓨터에서 소소하게 그러나 필수적으로 필요했던 기능들 확실하게 배웠습니다.
윈도우 기능, 크롬 기능, 알씨 기능, 망고보드 기능, 구글사이트 기능 등등 저에게 딱 맞는 맞춤형 연수였습니다.
별 기대없이 들어왔다가 너무 만족합니다.",1,1,-1,1,1,-1,-1
2931,"잊고 있었던 기본 마음가짐에 대해 다시 생각해보게 하는 연수 다수의 학생을 지도하다보면 아이들을 대하는 기본 마음가짐이
갖가지의 상황과 반복되는 피로에 물려 옅어지는 경우가 많습니다.
결국은 이해하고 인정하는 마음가짐이 중요하다는 것을 알려주는 연수입니다.
간만에 토크쇼 보는 것처럼 편안하게 그러나 초심을 되살리는 연수 잘 들었습니다.
감사합니다.",1,1,-1,1,1,-1,-1
2932,와인에 대해 많은 것을 배웠습니다. 와인 초보자라 내용이 조금 어렵긴 했지만 많은 것을 배웠습니다.,1,1,1,1,1,-1,-1
2933,"잊고 있던 우리 역사가 시사하는 소중함을 다시 한 번 깨닫는 시간이었습니다. 저는 개인적으론 역사에 관심이 많은 사람이라 생각합니다. 평소 세계 여러 나라의 역사를 그 시대와 상황에 맞추어 해석하는 영상을 즐겨 보곤 합니다.
허나 어느 순간부터 우리 역사에 대해 복습하고 되새기기를 소홀히 하였음을 이번 연수를 통해 깨닫게 되었습니다. 제겐 이 연수를 듣는 시간이 나름대로 알찬 시간이 되었습니다.
즐겁고 재미있는 역사 이야기를 마련해 주셔서 감사드립니다. 내내 건승하시기를 소망합니다.",1,1,0,1,1,-1,-1
2934,"유익하고 재밌고~ 선생님들과 함께 대화 나눈 기분입니다^^
여태 심리학 강의들은 너무 딱딱했는데 너무 즐겁고 유익했습니다~",1,1,1,1,1,-1,-1
2935,"한번에 모두 해결 한번에 의무연수를 모두 해결 할 수 있어서 너무너무 좋았어요~~~
앞으로도 쭉 만들어 주세요~~~!!",1,1,1,1,1,-1,-1
2936,"가볍고재밌게~~ 가볍고 재밌게 잘 들었어요~~~!!
무언가를 만들기가 겁이 났는데 쉽게 다가갈 수 있게 해 준 연수였습니다.",1,1,1,1,1,-1,1
2937,"연수받으며 학생들의 자존감에 대해 고민하게 됐어요 늘 잘해오고 있었다고 생각하고 있었는데,
그렇지 못했을 가능성도 있겠구나 싶어요.
제 자신을 돌아보는 계기가 되었습니다.",1,1,1,1,1,-1,0
2938,"유익한 연수 간단하지만 유익한 연수였습니다
감사합니다",1,1,0,1,1,-1,-1
2939,"저의 모습을 돌아보게 하는 아주 귀한 연수입니다 ^^ 사실은 연수 시간이 모자라 듣게 되었는데 ,,,
들으면 들을 수록 저에게 큰 도움이 되는 연수였습니다.
교실에서 교사가 어떤 모습이어야 하는지
아이들과 경계를 세우고 학급을 운영하는
핵심적인 원리를 설명해주는 연수입니다.

감사합니다 ^-^",1,1,1,1,1,-1,-1
2940,"2022년 가장 알찬 연수 세계사에 대한 전반적인 이해를 돕는 연수로, 제가 올해 받은 모든 연수중에서 가장 도움이 많이 되는 연수였습니다. 연수에 포함된 '바로보는 세계사' 책도 저뿐만 아니라 아이들도 좋아했습니다. 꼭 추천하고 싶은 연수입니다.",1,1,-1,1,1,-1,-1
2941,정말 유익한 연수였습니다. 정말 유익한 연수였습니다. 교권을 알고 지키기 위한 배움의 시간이었네요,1,1,-1,1,1,-1,-1
2942,추억에 남을 사진 연수대로 잘 따라서 찍어보겠습니다. 추억에 남을 사진 연수대로 잘 따라서 찍어보겠습니다.,1,1,1,1,1,-1,-1
2943,"매번 들어야 하는 법정연수 한번에 들을 수 있어서 편리했어요 해마다 들어라고 하는 연수는 왜이리 많은지,,
찾아듣기 힘들었는데
한번에 이수하니 참 편하네요",1,1,0,1,1,-1,-1
2944,"괜찮은 연수입니다. 너무 좋은 연수입니다.
시간 가는 줄 모르고 들을 수 있는 힐링 연수 입니다.
몇번을 듣게 되는 연수 추천합니다.",1,1,-1,1,1,-1,-1
2945,"2탄 기다릴게요 이 연수를 듣고 아이들을 더 잘 이해할 수 있어서 좋았지만, 무엇보다 저의 마음이 많이 편해져서 너무나도 감사하게 생각하고 있습니다.
오늘도 반항심이 가득한 아이들... 다른 아이들을 시시때때로 놀리고 괴롭히는 아이들... 친구들에게 함부로 하고 교사에게까지 소리치는 아이들... 분노를 참지 못하고 폭력적인 행동이 습관화된 아이들과 함께하며 더 배우고 싶은 것이 많습니다.
더 많은 유형의 아이들, 더 다양한 상황에 대한 대처법을 알고 싶습니다. 속편을 통해 더 많은 지혜 나누어 주시기를 기대하겠습니다.
교사들을 보호할 장치는 거의 없고 점점 지도가 어려워지는 현실.. 사실 남은 교직 생활이 참으로 아득하고 암담하게 느껴질 때가 많습니다. 새로 옮긴 학교에서 이전 학교와 달리 생활 지도에 큰 어려움을 느끼면서 더 부정적인 생각이 많이 들고 있고요. 이런 저와 함께해주시는 듯한 느낌에 참 감사했습니다. 이런 연수가 더 늘어났으면 좋겠어요",1,1,-1,1,1,-1,-1
2946,유익했습니다. 요즘 시대의 흐름을 알게 되어 학생들에 실질적인 이야기를 해줄 수 있을 것 같습니다.,1,1,1,1,1,-1,-1
2947,"유익했어요! 미술 활동시 나타난 아이들의 심리 파악에 많은 도움이 되었고, 미술 활동에 필요한 많은 팁을 알려주셔서 유익했습니다. 감사합니다!",1,1,1,1,1,-1,-1
2948,휴식의 시간을 주심에 감사드려요. 차분한 어조로 말해주는 편안함..............,1,1,1,1,1,-1,-1
2949,"역시 조승연 작가님입니다. 박학다식한 조승연 작가님 답게 읽기, 쓰기, 공부에 대한 명쾌한 강의 좋았습니다.
허투로 듣기 어려운 강의입니다.",1,1,1,1,1,-1,-1
2950,"100번이라도 자꾸자꾸 까먹게 되어서 여러번 듣고 있는 연수입니다.

정말 자주 들으니까, 좀더 쉽게 이해되고 오래 기억됩니다.

5학년 2학기 한국사 관련한 정보를 얻을 수 있어 유용합니다.",1,1,-1,1,1,-1,-1
2951,"핵심만 콕! 수업에 바로 쓰는 메타버스 연수를 듣고 연수 내용이 많아 메타버스를 처음 접하는 입장에서는 연수 내용의 양이 많고 어려웠습니다.

복습하면서 따라해봐야겠습니다.",1,1,-1,1,1,-1,-1
2952,한 번에 끝내는 미래 교육! 디지털 어벤져스의 특별한 AI 특강 모바일 인공지능의 아주 아주 기초부분을 알게 되었다. 인공지능 1.0 2.0 3.0 4.0 5.0이 뭔지 알게 되었고 에어택시가 언제 완성될지 추가로 알게 된 정도랄까 좀 기전같은 게 더 궁금했다,1,1,1,1,1,-1,-1
2953,"미래에 대한 생각을 해볼 수 있는 좋은 기회가 되었습니다. 기술의 발달로 달라지는 세상에서
인간은 어떻게 살아가야 하는지 생각해 봏 수 있는 좋은 기회가 되었습니다.
감사합니다.",1,1,1,1,1,-1,-1
2954,알면 편한 심리학 with 유미의 세포들 제목처럼 재미 있어요~ 연수를 듣는다는 결정을 하는 순간부터 무얼 들을지 고민을 하게 된다. 이 연수는 좀 직장 생활을 하며 나에 대해 고민이 필요하고 아이들에 대한 이해가 필요한 순간에 스치듯 지난 생각이 나서 찾아 들었다. 결론은 아주 재미있고 유익했다. 만화(웹툰)를 보지는 않았지만 그것 또한 시간이 난다면 한번 봐야겠구나 싶었다. 부적응 행동이 강한 아이들 이해에..지금 1년이 지나가면 동료 직원들과 나에 대한 이해에 많은 도움이 되는 연수였다.,1,1,-1,1,1,-1,-1
