,text,score,jaehyeong/koelectra-base-v3-generalized-sentiment-analysis,klue/bert-base,matthewburke/korean_sentiment,monologg/koelectra-base-v2-discriminator,skt/kogpt2-base-v2,beomi/kcbert-large
1122,"지역 별 의병 운동의 인물을 알다. 무명의 많은 위대한 인물, 의병을 이끈 지역의 인물들에 대해 대강의 내용이라도 알게 되어 참 유익하였습니다.",1,1,0,1,0,0,0
1123,원격이지만 실기연수 정말 알차네요~ 칼림바연수를 원격연수로 하다니 실효성이 있을까 걱정했습니다. 그런데 차근차근 연습하는 시간도 많게 구성되어 있어 매우 알찬 연수였습니다. 방학때 다시 들으며 복습하며 칼림바 마스터해보겠습니다. 감사합니다.,1,1,0,1,0,0,0
1124,랜선 박물관 여행 이렇게 박물관의 종류가 많고 전시 방법 및 전시물에 담긴 의미를 알 수 있어서 좋았습니다.,1,1,0,1,0,0,0
1125,인문학 교양을 쌓을 수 있는 최고의 연수! 지리와 인문학을 결부시켜서 만든 강의라서 더욱 신선하고 좋은 것 같습니다. 티타임 자리에서 편안하게 이야기를 나누는 방식도 새롭고요. 지리학 적인 지식도 알게 되어 좋았습니다. 무엇보다 책을 2권이나 보내주시고~ 앞으로도 계속 잘 읽도록 할게요. 유익한 연수 준비해 주셔서 감사드립니다.,1,1,0,1,0,0,0
1126,체육의 틀을 깨자. 교과서의 체육 활동을 넘어 요즘 아이들이 좋아할만한 흥미있는 활동이 많아 학기말 성적처리 기간인데도 스트레스 없이 잘 들었습니다^^,1,1,0,1,0,0,0
1127,"쉽게 설명해 주셔서 이해가 쉬웠습니다. 무료 연수였는데도 연수의 질은 높았습니다.
사례 설명과 접근 방법에 대한 조언은
도움이 많이 될 것 같습니다.
어려운 내용이지만, 이해하기 쉽게 잘 설명해 주셔서 감사합니다.",1,1,0,1,0,0,0
1128,"연수 완전 추천 고학년 수업을 진행하다보니 학생들의 집중력이 흐려지는 것을 많이 경험하게 됩니다.
학생들의 집중력을 높이는 방법 다양한 교수방법을 통해서 학생들을 수업에 주인공이 될 수 있는 방법을 많이 이야기 해주셔서 감사합니다
연수 추천드려용!!",1,1,0,1,0,0,0
1129,감사합니다. 즐거운 연수감사합니다.,1,1,0,1,0,0,0
1130,감사합니다. 도움이 되는 연수 감사합니다.,1,1,0,1,0,0,0
1131,알기 쉬운 수학 교과서 내용이 알차고 좋았습니다.,1,1,0,1,0,0,0
1132,평소 배우고 싶었던 캘리그래피 평소 배우고 싶었던 캘리그래피 수업을 들을 수 있어서 좋았습니다만 그래도 온라인 수업으로 듣기에는 한계가 있었던 것 같습니다. 자료를 활용해서 천천히 더 연습해 보려고 합니다.,0,1,0,1,0,0,0
1133,"칼림바 수업 짱 칼림바 어렵게만 느껴졌지만

배우고 나니 쉽게 도전할 수 있었습니다~",1,1,0,1,0,0,0
1134,배우고 싶었던 연수 평소 캘리그래피에 관심이 있었는데 이번 연수를 통해 좋은 기회가 된 것 같습니다. 강사선생님의 설명이 자세하고 두분이서 대화를 나누듯 연수를 진행하는 것도 편안하게 다가왔습니다. 티셀파에서 다양한 분야의 연수를 많이 늘려주시니 연수는 무조건 티셀파연수원을 찾게 되는 것 같아요. 감사합니다.,1,1,0,1,0,0,0
1135,"유익한 연수 감사합니다. 요즘처럼 기후변화가 몸소 체험할 정도로 심각해진 지금, 아주 유익한 연수인 것 같습니다. 학생들에게 지구는 하나 뿐인 소중한 존재라는 사실을 인식하게 해주며 기후는 우리 사람들이 늘 관심을 갖고 소중히 다뤄야 할 것임을 알고 환경보호 및 보전에 앞장설 수 있는 계기를 마련해 주는데 큰 도움이 되었다. 뜨거워 지는 지구와 예측하기 힘든 날씨는 우리들에게 가뭄 홍수 태풍 폭설 지진 해일 화산폭발 등의 재앙과 함께 우리를 더욱 힘들게 하고 있습니다. 지구에 살면서 지구를 돌아보지 않는 제 모습을 보며 많이 생각할 수 있는 시간이 되었습니다. 좋은 연수 감사드립니다. ^^",1,1,0,1,0,0,0
1136,유익한 연수 신병주 교수님의 역사 해설이 재미있었음. 연수의 양 역시 너무 과하지 않으며 적당해서 좋았음.,1,1,0,1,0,0,0
1137,이 시대에 필요한 연수 현재 세계 곳곳이 기후변화로 인하여 많은 문제점이 발생되고 있는데 연수를 통해 학생들 지도에도 도움이 될 것 같습니다. 감사합니다.,1,1,0,1,0,0,0
1138,"일본어 여행을 위한 첫걸음 히라가나 가타가나만 겨우 조금 외웠었는데,

공부하면서 기본 문법, 회화부터 차근차근 재미있게 배웠습니다.",1,1,0,1,0,0,0
1139,"그림검사와 다양한 기법으로 수업을 정말 만났어요. 그림검사와 다양한 기법을 알려주셔서 학생에게 좀 더 다가가기 쉽게 되었습니다.
감사합니다.",1,1,0,1,0,0,0
1140,감사합니다. 지정된 법정연수를 한 번에 끝낼 수 있어서 무척 만족스럽습니다! 감사합니다.,1,1,0,1,0,0,0
1141,"정말 고학년의 특성을 알 수 있었던 최고의 연수였습니다. 제가 고학년을 맡고 있어서 정말 공감되는 부분이 많았습니다. 교수님이 나와서 이론적인 설명을 하는 것이 아니라 현장의 선생님께서 들려주시는 생생한 사례를 바탕으로 저의 학급운영을 점검할 수 있어서 너무나 유익한 연수가 될 수 있었습니다. 다만, 학급에서 벌어지는 고학년의 특성은 시대가 변화감에 따라 달라질 수 있으므로 시대에 뒤떨어지지 않도록 계속해서 강의 업데이트가 필요할 것으로 생각됩니다. 앞으로도 좋은 연수 기획해 주시고 힘써 주시는 티셀파 연수원 직원분들께 감사 말씀드립니다^^",1,1,0,1,0,0,-1
1142,"세계의 트레킹 길 안내 북미, 남미, 아시아, 유럽, 아프리카의 트레킹 여행의 길을 내용에 삽입시켜 주시면 좋겠습니다.",1,1,0,1,0,0,0
1143,무료 연수 수강 무료로 법정연수1을 수강하였는데 내용이 간결하고 설명이 차분하면서 강의차시도 적절하여 추천합니다~ 사례 중심이라서 이해하기도 쉬웠어요,1,1,0,1,0,0,0
1144,자체 평가 열심히 듣고 새로운 것을 알 수 있는 시간이었습니다,1,0,0,1,0,0,0
1145,"꼭 필요한 것만 콕콕! 꼭 필요한 내용을 콕콕 찝어서 가르쳐주는 유용한 연수입니다.
감사합니다. ^^",1,1,0,1,0,0,0
1146,"진작 들을걸 그랬어요~(과학교과쌤들 꼭 들으세요) 담임선생님들이 교과로 '과학'을 해달라고 하셔서 얼떨결에 과학교과가 되었습니다. 처음엔 걱정이 많았는데 의외로 아이들이 과학교과를 너무 좋아하는 겁니다. 매 시간 실험하는 것도 흥미로워 하고, 다른 교과에 비해 호불호가 별로 없이 아이들이 적극적으로 수업에 임하여 저도 즐겁게 수업합니다.

우리학교에서는 과학교과서로 천재가 선정되었어요. 실험관찰이 깔끔하고 부담없이 구성되어 있고 단원의 마지막에 재미있는 실험이나 활동이 하나씩 구성되어 있어 너무 좋아요. 이제 1학기가 끝나가서 이 연수를 지금 받는 게 조금 아쉽긴 하지만 5차시의 평가 부분을 참고하여 1학기 정리까지 잘 하려고 합니다.

유용한 연수, 감사합니다.",1,1,0,1,0,0,0
1147,"가볍게 듣고 과학수업 능력 up!! 5차시로 구성된 연수라 부담없이 가벼운 마음으로 들을 수 있는 연수입니다. 연수를 진행하시는 선생님들의 말씀을 들으면서 공감을 했던 부분이 많아서 마치 동학년 선생님들과 수업 연구하는 느낌으로 연수를 들었습니다. 연수 중간에 내가 알고 싶었던, 내게 필요했던 꿀팁이 몇 가지 있어서 좋았던 연수입니다.",1,1,0,1,0,0,0
1148,많은 도움이 되었습니다. 대입 진학지도에 대해 이해력을 높여 주었던 좋은 연수이었던 것 같습니다. 감사합니다.,1,1,0,1,0,0,0
1149,알찬 연수 필요한 내용과 도움이 되는 내용으로 알찬 연수였습니다.,1,1,0,1,0,0,0
1150,여행갈 때 사용할 수 있는 유용한 연수 정말 좋아요. ^^ 평소 여행에 관심이 많고 학기 중 스트레스를 여행으로 푸는 사람입니다. 코로나로 여행 못가서 쌓인 스트레스를 여행으로 풀고 싶어 신청했어요. 유용한 영어 표현 익혀서 즐겁게 영어 쓰면서 힐링하고 싶어요. 구체적인 사례와 함께 다른 곳에서는 놓친 상세한 표현까지 배울 수 있어 정말 좋았어요. 강추입니다. ^^,1,1,0,1,0,0,0
1151,초보인 제게 딱 맞는 연수 소질없는 저도 쉽게 따라할 수 있네요,1,1,0,1,0,0,0
1152,"어렵지만 꼭 필요한 연수에요. 우선은, 저만 그런지 모르겠지만 내용이 생각보다 어려웠습니다. 이렇게 환경에 대한 지식이 없었나 하고 되돌아 보는 시간도 되었어요. 요즘 기후교육 많이 강조하는데 그에 대한 기본 지식을 습득하기에 좋은 연수입니다. 용어도, 내용도 다 어렵지만 우리가 꼭 알아야 하는 내용인 것 같아요. 잘 배웠습니다. 잊지 않도록 노력해야겠어요~",1,1,0,1,0,0,0
1153,쉽고 유익한 시간이었습니다! 어려운 영문법 강의일까봐 걱정했지만 쉽고 즐겁게 배울 수 있는 유익한 시간이었습니다.,1,1,0,1,0,0,0
1154,좋은 내용을 티셀파에서 강의 듣고 아주 좋았어요 좋은 내용을 티셀파에서 강의 듣고 아주 좋았어요,1,1,0,1,0,0,0
1155,말그대로 신나는 과학수다 과학을 쉽게 재미있게 들으면서 힐링했어요,1,1,0,1,0,0,0
1156,좋습니다. 학생들과 같이 행복한 학교생활 할 수 있는 다양한 방법을 알 수 있게되어 정말 만족합니다.,1,1,0,1,0,0,0
1157,"완전 완전 추천하는 연수입니다. 최고의 연수네요. 딱 필요한 내용만 있고, 중요한 부분을 짚어주네요.
시험도 적절하게 풀기 좋고, 강의 내용과 시간도 적당하여 부담이 없습니다.
정말 좋아서, 주변 선생님들께 다 추천드렸고
이 글을 보시는 분들도 꼭 들으세요..
저는 이제 매년 여기서 들으려고 합니다.",1,1,0,1,0,0,0
1158,뜻깊은 연수 일제강점기 의병운동의 다양한 사실을 알게 되어 좋았습니다. 감사합니다.,1,1,0,1,0,0,0
1159,감사합니다. 잘 들었습니다. 감사합니다.,1,1,0,1,0,0,0
1160,"정말 많은 도움과 정보를 얻을 수 있었습니다. 보건교사 업무를 하면서 가장 어려웠던것은
수백명의 학생의 다양한 증상과 징후를 어떻게 확인하고
놓치지 않고 그에 맞는 처치와 보건교육, 추후 관리를 안내해야하는지였습니다.

환절기엔 이비인후과 안과질환
여학생들의 월경통
수시로 찾아오는 복통과 다양한 응급상황에
늘 대처방법에 대한 갈증이 있었는데...

이렇게 학교에서 자주 일어날 수 있는 상황과 질병에 대한 자세한 설명과 예방 관리 방법까지
다양한 의료진들의 설명을 듣고 정리해 볼 수 있어서
정말 유익했습니다.

함께 듣자고 추천해 들었던 주변 선생님들도
굉장히 만족하시네요^^

유익한 연수 감사합니다.",1,1,0,1,0,0,0
1161,"과학 과학전담이 없는 학교에서 수업을 할때는..
실험준비 및 교과 이해를 위해 준비하는 시간이 너무 많습니다..
과학에 대한 이해 및 실천들을 잘 알 수 있어서 좋았습니다.
좀 더 어려운 내용으로 연수를 한번 더 해도 좋을 것 같습니다
감사합니다.",1,1,0,1,0,0,0
1162,독립운동에 대한 것을 알 수 있었어요 좋은 연수를 무료로 들을 수 있어서 좋았어요,1,1,0,1,0,0,0
1163,"잘 들리는 연수 옛날 이야기를 듣듯 맥락이 잘 이해되는 편안한 연수였다.
잘 몰랐던 조선말과 일제강점기 시기의 역사적 사건을 알게되어 좋았다.",1,1,0,1,0,0,0
1164,"돈내고 들었던 연수중 가장 유익하였습니다. 강의료를 내고 들었던 연수중 가장 유익하였습니다.
흔하게 접할 수 있지만 애매하게만 알고있었던 지식들 ( 특히 알레르기성 비염, 결막염, 다래끼, 비타민 제 등등)을 한꺼번에 정리할 수 있게 되었습니다. 고맙습니다 ^^",1,1,0,1,0,0,0
1165,"연수 다 들었음에도 미이수라고 뜨는 차시가 너무 많아요. 다시 들으려고 해도 배속하면 인정도 안되고 너무 불편해요.
연수 내용은 좋았어요.",0,-1,0,1,0,0,0
1166,"초보가 활용할 수 있는 연수라 좋아요. 캘리그래피가 교과학습에도 이용될 수 있고 개인적으로 꼼지락 거리는 거 좋아해서 연수를 몇 번 들어보긴 했는데 처음엔 의욕만 가득해서 시작했다가 결국 흐지부지 되는 경우가 많았습니다.
이번 연수는 다른 선생님께서 연수를 받으며 연습하는 과정으로 진행되어 같이 연수 받는 느낌으로 연수를 듣고 있습니다. 우선은 쭉 들어보고 복습하면서 실습도 많이 해보려고 하고 있어요. 이번 연수를 통해 실력도 향상되었으면 하는 바람입니다^^",1,1,0,1,0,0,0
1167,굳 좋은 연수 감사합니다.,1,1,0,1,0,0,0
1168,"다양한 미술치료 기법으로 무장!!!! 상담시간, 반 전체 대상으로하는 미술시간에도 바로 활용가능하겠어서

꼼꼼하게 메모해가며 잘 들었습니다.

현장에서 바로 활용가능하여 더 좋은 유익한 연수였습니다.

감사합니다. ^^",1,1,0,1,0,0,0
1169,"배우고 싶었던 캘리그래피 꼭 배우고 싶었던 캘리그래피였었는데 이번 기회에 연수를 듣게 되어 많은 도움이 되었습니다.
다음 기회가 또 주어진다면 좀 더 다양한 작품들을 만나고 싶습니다.
감사합니다.",1,1,0,1,0,0,0
1170,진행이 굿 두분이 참 진행을 잘해주셔서 잘 들었습니다^^,1,1,0,1,0,0,0
1171,"영어 복습의 시간 학창시절 배웠던 영어문법의 완결판이에요. 현재, 과거, 현재완료 등등 시제별 문법 예제와 적용법, 차이점을 자세히 가르쳐 주어 문법 정리에 도움이 많이 됐어요",1,1,0,1,0,0,0
1172,교육과정과 연계한 책과 활동선정에 많은 도움이 되었습니다. 온작품 읽기와 그림을 활용한 깊이있는 수업 연수를통하여 교육과정 연계 책 선정과 프로젝트 수업 구안에 많은 도움이 되었습니다.,1,1,0,1,0,0,0
1173,"캘리그라피 연수를 꼭 듣고 싶었습니다. 캘리그라피 연수를 꼭 듣고 싶었습니다.

학생들이랑 부채에도 예쁜글씨를 쓰고

엽서 만드는 활동을 하려고 합니다.



감사합니다.

연수 화질이 깨끗하고 접속이 아주 좋습니다.",1,1,0,1,0,0,0
1174,한 번에 들을 수 있어서 좋았습니다. 법정 연수를 모아서 한 번에 들을 수 있어서 좋았습니다.,1,1,0,1,0,0,0
1175,"선생님의 차분한 강의가 돋보였습니다. 음악이 버거운 제게 한번 도전해볼까?하는 의욕을 고취시키는 강의였습니다.
작년부터 아이들이 개인적으로 칼림바를 많이 연주하더라구요...
정식으로 배우지 않은 아이들도 친구가 하는 것을 보고 쉽게 따라해서 저도 해보고 싶다는 생각이 들었습니다.
강사님 강의를 듣고 반주까지는 왕초보라 너무 힘들었고... 주요 멜로디라도 더듬 더듬 연주하게 되어서 너무 좋았습니다.
계속 노력해서 쉬운 반주라도 연주해보고 싶어요~^^
음악 이론도 제겐 너무 어려운 내용인데...반복해서 설명해 주시니 도움이 되었습니다.",1,1,0,1,0,0,0
1176,내용이 알차요! 법정연수 6시간 들으니 지루하지 않고 내용이 도움됩니다!,1,1,0,1,0,0,0
1177,"연수가 알차네요.. 매우 어려운 과학원리와 개념들을 학생들에게 어떻게 가르쳐야하는가를 현장 교사의 입장에서 바람직하게 보여주고 계시네요..
과학이론에 대한 설명, 실험, 학생들과의 수업까지 수업에 대한 체계적이고 구체적인 부분까지 많은 도움을 받을 수 있었네요..
특히 비스무트 실험은 매우 인상적이었어요.. 비스무트를 직접 구해 실험하는 것도 사실 어려운 일이라 엄두도 못내고 있었는데, 직접 실험과정을 보여주시면서 결정이 만들어지는 과정까지 보니 신기하고도 재미있었습니다..",1,1,0,1,0,0,0
1178,법정연수를 이렇게 처음 들어봤네요^^ 매년 의무적으로 들어야하는 연수가 있어서 신경쓰였는데 이렇게 들을수 있어서 너무 좋았습니다. 교육연수원에서 운영하는 연수보다 저는 훨씬 좋았습니다^^ t셀파를 수업에 활용하고 이어서 연수까지 같이 활용하니 너무 좋으네요^^,1,1,0,1,0,0,0
1179,연수를 듣고 내용이 알차고 좋았습니다/.,1,1,0,1,0,0,0
1180,수업에 실질적인 도움이 되는 연수 수업에 실질적인 도움이 되는 연수입니다.,1,1,0,1,0,0,0
1181,"속시원한 강의 연수를 아껴서 들은건 처음입니다.
동학년 선생님들과 고민상담, 티타임을 가지는 것처럼 연수 내용에 많은 공감이 갔어요.
교실에서 한번쯤은 다 겪어보셨을 상황과 해결 방법, 도움되는 내용이 참 많아서 좋았어요.
듣는데 속이 시원하네요.
적극 추천합니다.",1,1,0,1,0,0,0
1182,코로나에 안맞는 활동과 원래 알고있던 활동이 많았습니다. 큰 도움은 되지 않았습니다.,-1,-1,0,-1,0,0,0
1183,연수 후기 수업시간에 활용하기 좋은 정보를 많이 얻은거 같아서 좋습니다.,1,1,0,1,0,0,0
1184,활용도가 높은 연수 예쁜 손그림을 수업에 활용하고픈 마음에 신청했습니다. 연수를 들으며 파워포인트로 다양하게 그림도 그리고 활용을 할 수 있다는 것을 알게 되어 좋았습니다. 강사님이 자세히 설명해 주셔서 따라 할 수 있었습니다. 연수 후 다시 강의를 들으며 저도 창작에 도전해 보겠습니다.,1,1,0,1,0,0,0
1185,생활 활용 가능 한 영어 회화 영어 회화에 관심이 많아 연수 이것 저것 들었는데 들으면 잊어버렸습니다. 이 연수는 영영사전 처럼 한 번 더 풀이하여 더 기억하기에 좋았습니다. 감사합니다.,1,1,0,1,0,0,0
1186,한 번에 들을 수 있어서 좋았습니다. 법정 연수를 모아서 한 번에 들을 수 있어서 좋았습니다.,1,1,0,1,0,0,0
1187,"솔직하게 말해서 기대를 안하고 수강신청 했는데 강의 하나하나 너무 좋아요 과학 실험에 대한 막연한 부담이 있었는데 부담을 많이 줄여줬어요. 다양한 실험 영상을 제작해주시고 마지막에 주옥같은 멘트까지 ! 4월 과학의 날 행사로 신청했었는데
넘넘 강추합니다. 초등학교 담임들에게 꼭 필요한 연수라고 생각이 듭니다~",1,1,0,1,0,0,0
1188,"실험이 재미있어 딱딱한 과학 이론에 대해 구구절절 설명하는 것보다 하나의 흥미로운 실험을 통해 이를 녹여 보여주는 것이 훨씬 이해가 빠르다는 것을 알게해주는 강의였습니다. 특히 과학과 예술의 영역을 통합시켜 과학실험을 예술의 영역으로 확대시키고 심미성까지 갖출 수 있는 STEAM 교수학습방법을 통해 아이들의 흥미와 상상력, 창의력까지 키워줄 수 있는 유용한 강의입니다.. 적극추천합니다.",1,1,0,1,0,0,0
1189,저희반 남자아이들 이해하는데 도움이 되었습니다. 선생님의 실감나는 연기와 대사등이 바로 눈앞에서 보여지는 것 같이 생생했습니다. 저희반은 여학생보다 남학생이 많다 보니 항상 어수선하고 시끄럽습니다. 개중에는 엄청 적극적이고 장난꾸러기도 있지만 존재감이 너무 없는 소극적이고 내향적인 아이도 있어서 극과 극인 분위기의 아이들을 다루기가 힘들었어요. 선생님의 강의를 하나씩 귀기울여 듣다보니 아~ 그럴수도 있구나. 너무 예민하게 반응하지 말자 이런 다짐이 들고 또한 제가 여교사다 보니 남학생들에게 기대치가 너무 높을때 좌절을 많이 한다는 것을 느꼈어요. 남학생들은 그냥 활동적이고 단순하게 이끌어야 한다는 것이 맞는것 같습니다. 제가 딸만 키우는 딸딸이 엄마다 보니 남학생들이 산만하고 시끄럽고 대충하면 좀 화가 났었는데 충분히 이해가 됩니다. 이제 좀 내려놓고 설렁 설렁 대해야 겠다는 생각이 듭니다. 강의 너무 유익했고 잘들었습니다. 감사합니다.,1,1,0,1,0,0,0
1190,과학을 가볍게 신나는 과학 수다와 함께하는 과학 이야기 가볍지만 깊은 내용으로 연수를 들으면서 많은 도움을 받았습니다. 티셀파 연수 하나하나 다 좋네요 이런 강의 많이 부탁드려요,1,1,0,1,0,0,0
1191,이렇게 좋은 연수를 무료로 들을 수 있게 해주셔서 감사합니다. 이렇게 좋은 연수를 무료로 들을 수 있게 해주셔서 감사합니다.,1,1,0,1,0,0,0
1192,교사들의 니즈를 정확히 파악한 무료 + 스피드~ 연수 알잘딱 입니다,1,1,0,1,0,0,0
1193,콩나물 시루에 물을 주면 다 빠져나가도 콩나물은 쑥쑥 자란다. 처음 시작할 때 아무 자료 없이 말로만 하시길래 적응이 안되었는데 회가 거듭될수록 해박한 지식과 막힘없는 달변에 오묘하게 빨려들어가는 것이 결국 하루 몇 시간동안 죽치고 앉아서 청강을 하며 행복했습니다. 모르고 어렵던 세상 이치가 깨달아지고 물리가 깨우쳐지니 참 좋았는데 끝나고 나니 가소성이 아니라 회복적 탄력성이 너무 잘 되어 씁쓸했지만 콩나물 시루에 물을 주면 다 빠져나가도 콩나물은 쑥쑥 자라가기에 정말 유익한 시간이었습니다. 감사합니다.,1,1,0,1,0,0,0
1194,"생각이 많아지는 연수였습니다. 알면서도 실천이 잘 안되는 지도 방법을 연수로 들으며 다시금 마음을 다잡게 됩니다.

초등 저학년 남자아이들을 이해하는데 도움이 많이되었습니다.

좋은 연수 감사드립니다.",1,1,0,1,0,0,0
1195,"독립운동과 관련된 생생한 정보를 들어볼 수 있었던 유익한 연수 이번 연수는 독립운동에 큰 역할을 한 구국계몽운동과 의병전쟁에 대해
살펴볼 수 있다는 점에서 참신하고 유익한 연수였습니다.
특히 우리 나라 방방곡곡에서 활약한 선조들의 활약상과 관련 사적지가 소개될 때는
우리나라 전체가 한마음이 되어 독립운동에 참여했다는 것을 확인할 수 있었습니다.

여러 역사전문가분들을 통해 인터뷰 형식으로 진행된 연수 형식도 좋았습니다.
선조들의 독립운동과 관련된 생생한 정보를 직접 이야기처럼 전해듣는 것 같아 잘 전해들었습니다.

지나간 역사를 알지 못하고는 현재가 없다라는 말을 다시금 생각해 보게 되는 유익한 연수였습니다.

좋은 연수 감사합니다.",1,1,0,1,0,0,0
1196,"한번에 끝내기 한번에 법정 연수를 끝내서 좋습니다.
감사합니다.^^",1,1,0,1,0,0,0
1197,"알찬 연수 알찬 연수였습니다. 온책읽기, 힘은 많이 들지만 그만큼 많은 보람도 얻고 있는 학습이예요. 다양한 도서에 적용할 수 있는 시험 문항을 출제해 주셨으면 합니다",1,1,0,1,0,0,0
1198,"저자가 알려주는 수학 교과서 100% 활용하기 (초등 3~4학년) 저자가 알려주는 수학 교과서 100% 활용하기와 교사용 지도서 홀용법 정말 많은 도움이 되엇습니다.
감사합니다.^&^",1,1,0,1,0,0,0
1199,과학수업에 대한 방법 다양한 실험 영상을 볼 수 있어서 좋아용,1,1,0,1,0,0,0
1200,"아,, 이런 유쾌한 강의가 있었다니?? 두 분의 캐미가 어찌 그렇게 좋으신지.. 강의를 보는 내내 토크 예능프로 한편을 시청한 기분이네요... 이지유 선생님의 입담은 정말 상상을 초월하네요...ㅋㅋ 비유도 어찌 그렇게 찰떡같이 들어주시는지 어려운 과학이론이나 현상을 쉬우면서도 유쾌하게 설명해주셔서 듣는 내내 절로 고개가 끄덕여지고, 웃음이 피식피식 났더랬습니다.
과학을 알고 있어도, 또 모르고 있어도 누구나 부담없이 들을 수 있는,,
지구와 인간, 우주의 관계, 또 과거와 현재, 미래를 모두 아우르는 최고의 강의네요..
이러다가 이지유 선생님 팬되겠어요..ㅋㅋㅋ",1,1,0,1,0,0,-1
1201,"잘 들었습니다. 매년 법정연수 이것 저것 찾아듣기 힘들었는데 이렇게 한번에 끝내주니 좋습니다.
몇년에 한번씩 들어야하는지 가물가물한데 무료로 진행되니 부담없이 듣기 좋아요!!!",1,1,0,1,0,0,0
1202,고학년 생활지도에 도움 되는 연수 다양한 문제 상황에서 어떻게 대처해야 하는지 기본적인 상식을 많이 갖게 해준 연수입니다. 그런 행동들을 하는 아이들의 기저에 깔린 감정과 사고방식 등에 대해서도 좀더 알게 되었습니다.,1,1,0,1,0,0,0
1203,패턴잉글리쉬1 좋은 연수 감사합니다.,1,1,0,1,0,0,0
1204,아름다운 킬림바~소리에 매료되다. 그나마 연주할 수 있는 악기가 피아노인데 '정훈쌤의 뚝딱 칼림바' 연수 덕분에 칼림바라는 악기를 연주할 있게되어 뿌듯합니다~ 피아노와 다르게 맑고 고운 소리에 매료되어 열심히 연습하고 있습니다. 주변 선생님들에게도 추천해야겠어여~ ^^ 감사합니다!!,1,1,0,1,0,0,0
1205,"나도 책을 만들 수 있다. 여행을 좋아하지만 책으로 남긴다는 것을 막연하게만 생각했는데 본 연수를 듣고 사진 찍는 방법, 글 정리하는 방법 등을 자세히 듣고 나도 도전해 보자는 용기가 생겼다
다른 지인들께 연수를 추천해 봐야겠다.",1,1,0,1,0,0,0
1206,"연수 잘 들었습니다 무료로 우선 진행해주신 티셀파 관계자분들께 감사합니다.
법정연수 모음으로 마음 편히 올 해 지나갈 것 같습니다.
연수 구성도 훌륭하였습니다. 감사합니다.^^",1,1,0,1,0,0,0
1207,따라하기 쉽고 재미있는 손그림 연수 항상 그림 쓱싹 잘 그리는 분들 보고 부러워했는데 저 같은 똥손에게도 희망을 주는 연수이네요. 조금씩 따라 그리기를 하다 보니 옛날보다 훨씬 쉽게 그림으로 표현할 수 있어서 좋아요. 손그림은 수업에도 활용하면 아이들의 호응도 좋고 손편지에도 그림이 들어가면 더 친숙하게 느껴지더라고요. 저같이 그림 그리기를 어려워 하는 사람에게 희망의 빛이 되어주는 연수입니다. 연수 자료 출력해 놨다가 틈틈히 따라 그리고 있으면 잡념도 사라지고 생각이 맑아지네요. 힐링의 시간입니다. 연수 진행하신 강사님 감사합니다.,1,1,0,1,0,0,0
1208,칼림바를 통한 힐링의 시간 칼림바라는 악기를 아이들이 음악시간에 쓰는걸 보고 신기해 했는데 이 연수가 있어서 듣게 되었어요. 어려우면 어떨까 걱정도 했는데 정말 재미있는 즐거운 시간이였어요. 악기를 택배로 보내줘서 직접 연주를 해 가며 연수를 듣을수 있었는데 악기 소리가 참 좋아요. 한곡 한곡 연습해서 어느 정도 연주가 가능할때 느끼는 성취감도 좋으네요. 정말 오랜만에 즐겁게 참여한 연수 였어요. 이런 연수 계속 기획해 주세요. 연수 담당하신 정훈쌤 감사합니다.,1,1,0,1,0,0,0
1209,학생 생활 지도에 도움이 되는 연수였습니다. 학생 생활 지도에 도움이 되는 연수였습니다.,1,1,0,1,0,0,0
1210,연수 완전 추천 학교에서 직접 바로 사용할 수 있는 미술활동이어서 좋아요,1,1,0,1,0,0,0
1211,"요즘 고학년 요즘 고학년은 확실히 다른 것 같아요, 많은 정보 얻고 갑니다. 이야기 하나하나가 주옥 같고 좋았어요. 정말 추천합니다. 교사로서 꼭 들어야하는 정말 좋은 연수 입니다.",1,1,0,1,0,0,0
1212,"준비물+공책 적기 직접 준비물을 가져다 놓고 해보고 공책에 적어 놓고 아이들과 해보려고 tip를 외웠던 연수입니다.^^
강사선생님의 부드럽고 적당한 음량의 음성이 강의에 더욱 몰입할 수 있도록 돕네요.
좋은 강의 감사합니다.",1,1,0,1,0,0,0
1213,아주 유익하였습니다 기억에 남는 연수였습니다,1,1,0,1,0,0,0
1214,"많은 도움이 되는 연수 항상 어학 관련 연수만 듣다가 오랜먀에 타분야 연수를 들었는데 많은 도움이 되었습니다. 진로교육의 개요와 전체적인 상황, 최근의 추세 등 정보도 얻을 수 있었습니다. 영어수업과도 접목해서 활용할 수 있는 팁도 얻을 수 있었고 학생들의 진로선택시 갖게되는 심리 상태에 대해서도 알게되는 좋은 연수 였습니다",1,1,0,1,0,0,0
